tourney_id,tourney_name,surface,tourney_level,tourney_date,match_num,winner_id,winner_name,winner_ht,winner_age,loser_id,loser_name,loser_ht,loser_age,score,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-580,Australian Open,Hard,G,20180115,214,105932,Nikoloz Basilashvili,185.0,25.8945927447,105074,Ruben Bemelmans,0.0,30.0041067762,7-5 6-1 6-3,6.0,7.0,89.0,46.0,37.0,27.0,14.0,1.0,1.0,6.0,3.0,82.0,52.0,37.0,9.0,14.0,2.0,7.0,61.0,836.0,117.0,488.0
2018-580,Australian Open,Hard,G,20180115,215,104312,Andreas Seppi,190.0,33.9000684463,106415,Yoshihito Nishioka,0.0,22.302532512,6-1 6-3 6-4,9.0,3.0,91.0,48.0,40.0,22.0,13.0,5.0,5.0,1.0,3.0,80.0,51.0,30.0,14.0,13.0,3.0,8.0,76.0,686.0,168.0,318.0
2018-580,Australian Open,Hard,G,20180115,216,103333,Ivo Karlovic,208.0,38.8802190281,105216,Yuichi Sugita,173.0,29.325119781,7-6(3) 6-7(3) 7-5 4-6 12-10,53.0,10.0,207.0,137.0,117.0,37.0,34.0,11.0,12.0,16.0,14.0,213.0,133.0,110.0,42.0,34.0,8.0,10.0,89.0,615.0,41.0,1200.0
2018-580,Australian Open,Hard,G,20180115,217,106233,Dominic Thiem,185.0,24.3668720055,106045,Denis Kudla,180.0,25.4127310062,6-7(6) 3-6 6-3 6-2 6-3,21.0,8.0,149.0,86.0,72.0,24.0,23.0,4.0,8.0,12.0,9.0,181.0,102.0,64.0,36.0,24.0,10.0,18.0,5.0,4060.0,190.0,272.0
2018-580,Australian Open,Hard,G,20180115,218,105173,Adrian Mannarino,183.0,29.5468856947,106210,Jiri Vesely,0.0,24.5174537988,6-3 7-6(4) 5-7 6-3,19.0,8.0,132.0,80.0,62.0,26.0,22.0,7.0,12.0,13.0,11.0,135.0,86.0,59.0,19.0,20.0,5.0,11.0,27.0,1625.0,64.0,815.0
2018-580,Australian Open,Hard,G,20180115,219,109739,Maximilian Marterer,0.0,22.5872689938,104269,Fernando Verdasco,188.0,34.1683778234,6-4 4-6 7-6(5) 3-6 6-3,16.0,2.0,160.0,108.0,79.0,27.0,25.0,6.0,8.0,15.0,8.0,149.0,105.0,82.0,22.0,25.0,4.0,6.0,94.0,587.0,40.0,1225.0
2018-580,Australian Open,Hard,G,20180115,220,105815,Tennys Sandgren,0.0,26.4859685147,104527,Stan Wawrinka,183.0,32.8021902806,6-2 6-1 6-4,11.0,1.0,66.0,47.0,38.0,15.0,13.0,2.0,2.0,4.0,2.0,83.0,55.0,32.0,14.0,12.0,8.0,13.0,97.0,583.0,8.0,3060.0
2018-580,Australian Open,Hard,G,20180115,221,104925,Novak Djokovic,188.0,30.6529774127,104792,Gael Monfils,193.0,31.3730321697,4-6 6-3 6-1 6-3,5.0,11.0,117.0,77.0,56.0,18.0,18.0,5.0,8.0,5.0,15.0,114.0,60.0,38.0,22.0,17.0,8.0,15.0,14.0,2335.0,39.0,1265.0
2018-580,Australian Open,Hard,G,20180115,222,105077,Albert Ramos,188.0,29.9958932238,105065,Tim Smyczek,175.0,30.045174538,6-4 6-2 7-6(2),6.0,4.0,83.0,49.0,45.0,21.0,15.0,3.0,3.0,8.0,0.0,99.0,64.0,44.0,17.0,15.0,8.0,11.0,22.0,1845.0,131.0,441.0
2018-580,Australian Open,Hard,G,20180115,223,111202,Hyeon Chung,0.0,21.659137577,106421,Daniil Medvedev,0.0,21.9274469541,7-6(4) 6-1 6-1,3.0,4.0,77.0,46.0,39.0,20.0,13.0,2.0,3.0,12.0,2.0,97.0,63.0,38.0,13.0,13.0,6.0,12.0,58.0,857.0,53.0,884.0
2018-580,Australian Open,Hard,G,20180115,224,100644,Alexander Zverev,198.0,20.7392197125,105376,Peter Gojowczyk,185.0,28.5037645448,6-1 6-3 4-6 6-3,25.0,1.0,103.0,70.0,55.0,19.0,18.0,1.0,2.0,9.0,5.0,111.0,68.0,47.0,17.0,17.0,12.0,17.0,4.0,4610.0,62.0,827.0
2018-580,Australian Open,Hard,G,20180115,225,103898,Julien Benneteau,185.0,36.0711841205,105676,David Goffin,163.0,27.1074606434,1-6 7-6(5) 6-1 7-6(4),13.0,14.0,143.0,86.0,60.0,18.0,20.0,9.0,16.0,20.0,4.0,131.0,72.0,47.0,28.0,18.0,10.0,16.0,59.0,855.0,7.0,3775.0
2018-580,Australian Open,Hard,G,20180115,226,104926,Fabio Fognini,178.0,30.6475017112,105539,Evgeny Donskoy,185.0,27.6878850103,2-6 6-3 6-4 6-1,6.0,5.0,117.0,61.0,42.0,35.0,17.0,2.0,4.0,3.0,4.0,106.0,63.0,46.0,17.0,17.0,9.0,14.0,25.0,1715.0,72.0,710.0
2018-580,Australian Open,Hard,G,20180115,227,104607,Tomas Berdych,196.0,32.3285420945,104198,Guillermo Garcia Lopez,188.0,34.6173853525,6-3 2-6 6-2 6-3,12.0,2.0,109.0,64.0,51.0,20.0,17.0,6.0,9.0,8.0,5.0,109.0,58.0,39.0,25.0,17.0,7.0,13.0,20.0,2050.0,71.0,720.0
2018-580,Australian Open,Hard,G,20180115,228,105223,Juan Martin del Potro,198.0,29.311430527,111575,Karen Khachanov,0.0,21.6536618754,6-4 7-6(4) 6-7(0) 6-4,13.0,3.0,142.0,90.0,73.0,25.0,22.0,2.0,3.0,28.0,3.0,152.0,102.0,78.0,25.0,22.0,12.0,15.0,10.0,2725.0,47.0,1030.0
2018-580,Australian Open,Hard,G,20180115,229,105916,Marton Fucsovics,0.0,25.9356605065,105023,Sam Querrey,198.0,30.2751540041,6-4 7-6(6) 4-6 6-2,14.0,7.0,130.0,73.0,60.0,30.0,20.0,10.0,12.0,19.0,5.0,144.0,84.0,63.0,29.0,20.0,12.0,16.0,80.0,674.0,13.0,2535.0
2018-580,Australian Open,Hard,G,20180115,230,106044,Nicolas Kicker,0.0,25.4154688569,105041,Lukas Lacko,185.0,30.2012320329,6-2 7-5 1-6 7-5,2.0,2.0,110.0,77.0,50.0,12.0,19.0,3.0,9.0,14.0,2.0,126.0,76.0,52.0,18.0,20.0,9.0,17.0,93.0,590.0,86.0,621.0
2018-580,Australian Open,Hard,G,20180115,231,104755,Richard Gasquet,185.0,31.5783709788,132283,Lorenzo Sonego,0.0,22.6830937714,6-2 6-2 6-3,7.0,4.0,69.0,48.0,42.0,10.0,12.0,1.0,1.0,9.0,3.0,109.0,65.0,39.0,18.0,13.0,10.0,16.0,31.0,1375.0,219.0,243.0
2018-580,Australian Open,Hard,G,20180115,232,103819,Roger Federer,185.0,36.4380561259,105526,Jan Lennard Struff,0.0,27.7262149213,6-4 6-4 7-6(4),17.0,1.0,92.0,53.0,44.0,26.0,16.0,2.0,3.0,7.0,5.0,107.0,54.0,41.0,27.0,16.0,8.0,11.0,2.0,9605.0,55.0,870.0
2018-580,Australian Open,Hard,G,20180115,301,104745,Rafael Nadal,185.0,31.6194387406,106000,Damir Dzumhur,172.0,25.6563997262,6-1 6-3 6-1,4.0,0.0,79.0,51.0,34.0,19.0,12.0,1.0,2.0,5.0,6.0,75.0,40.0,22.0,11.0,11.0,9.0,16.0,1.0,10600.0,30.0,1391.0
2018-580,Australian Open,Hard,G,20180115,302,106043,Diego Schwartzman,170.0,25.4154688569,105238,Alexandr Dolgopolov,180.0,29.1882272416,6-7(1) 6-2 6-3 6-3,13.0,4.0,118.0,69.0,49.0,28.0,19.0,7.0,10.0,5.0,6.0,123.0,67.0,42.0,25.0,19.0,4.0,12.0,26.0,1675.0,37.0,1296.0
2018-580,Australian Open,Hard,G,20180115,303,105807,Pablo Carreno Busta,188.0,26.5133470226,104180,Gilles Muller,193.0,34.688569473,7-6(4) 4-6 7-5 7-5,14.0,4.0,142.0,105.0,81.0,21.0,23.0,3.0,4.0,40.0,5.0,138.0,88.0,74.0,22.0,23.0,2.0,4.0,11.0,2615.0,28.0,1490.0
2018-580,Australian Open,Hard,G,20180115,304,105227,Marin Cilic,198.0,29.2977412731,105992,Ryan Harrison,183.0,25.6919917864,7-6(4) 6-3 7-6(4),16.0,2.0,103.0,70.0,58.0,20.0,17.0,5.0,6.0,10.0,1.0,111.0,72.0,49.0,23.0,16.0,2.0,4.0,6.0,3805.0,45.0,1115.0
2018-580,Australian Open,Hard,G,20180115,305,105777,Grigor Dimitrov,188.0,26.6694045175,126094,Andrey Rublev,0.0,20.2381930185,6-3 4-6 6-4 6-4,13.0,15.0,142.0,89.0,68.0,20.0,20.0,11.0,15.0,4.0,13.0,136.0,84.0,56.0,23.0,19.0,13.0,19.0,3.0,4990.0,32.0,1373.0
2018-580,Australian Open,Hard,G,20180115,306,106401,Nick Kyrgios,193.0,22.7214236824,104542,Jo-Wilfried Tsonga,188.0,32.7474332649,7-6(5) 4-6 7-6(6) 7-6(5),28.0,3.0,146.0,96.0,76.0,32.0,23.0,3.0,5.0,28.0,4.0,140.0,97.0,84.0,22.0,23.0,3.0,4.0,17.0,2260.0,15.0,2320.0
2018-580,Australian Open,Hard,G,20180115,307,106378,Kyle Edmund,0.0,23.0198494182,105932,Nikoloz Basilashvili,185.0,25.8945927447,7-6(0) 3-6 4-6 6-0 7-5,20.0,2.0,133.0,82.0,58.0,32.0,24.0,2.0,7.0,12.0,17.0,203.0,122.0,79.0,33.0,25.0,20.0,27.0,49.0,992.0,61.0,836.0
2018-580,Australian Open,Hard,G,20180115,308,104312,Andreas Seppi,190.0,33.9000684463,103333,Ivo Karlovic,208.0,38.8802190281,6-3 7-6(4) 6-7(3) 6-7(5) 9-7,23.0,7.0,175.0,101.0,86.0,52.0,31.0,2.0,2.0,52.0,6.0,182.0,129.0,104.0,31.0,30.0,7.0,9.0,76.0,686.0,89.0,615.0
2018-580,Australian Open,Hard,G,20180115,309,106233,Dominic Thiem,185.0,24.3668720055,105173,Adrian Mannarino,183.0,29.5468856947,6-4 6-2 7-5,9.0,2.0,87.0,52.0,37.0,21.0,15.0,1.0,3.0,3.0,3.0,92.0,56.0,30.0,17.0,15.0,6.0,12.0,5.0,4060.0,27.0,1625.0
2018-580,Australian Open,Hard,G,20180115,310,105815,Tennys Sandgren,0.0,26.4859685147,109739,Maximilian Marterer,0.0,22.5872689938,5-7 6-3 7-5 7-6(5),13.0,0.0,131.0,100.0,80.0,18.0,23.0,6.0,8.0,8.0,2.0,136.0,96.0,68.0,24.0,22.0,3.0,6.0,97.0,583.0,94.0,587.0
2018-580,Australian Open,Hard,G,20180115,311,104925,Novak Djokovic,188.0,30.6529774127,105077,Albert Ramos,188.0,29.9958932238,6-2 6-3 6-3,2.0,3.0,87.0,55.0,44.0,16.0,13.0,6.0,6.0,3.0,3.0,96.0,57.0,34.0,20.0,13.0,7.0,12.0,14.0,2335.0,22.0,1845.0
2018-580,Australian Open,Hard,G,20180115,312,111202,Hyeon Chung,0.0,21.659137577,100644,Alexander Zverev,198.0,20.7392197125,5-7 7-6(3) 2-6 6-3 6-0,5.0,3.0,142.0,107.0,83.0,17.0,24.0,3.0,6.0,21.0,5.0,136.0,84.0,60.0,28.0,23.0,6.0,10.0,58.0,857.0,4.0,4610.0
2018-580,Australian Open,Hard,G,20180115,313,104926,Fabio Fognini,178.0,30.6475017112,103898,Julien Benneteau,185.0,36.0711841205,3-6 6-2 6-1 4-6 6-3,3.0,6.0,142.0,92.0,65.0,24.0,21.0,11.0,14.0,10.0,6.0,126.0,83.0,53.0,20.0,22.0,5.0,12.0,25.0,1715.0,59.0,855.0
2018-580,Australian Open,Hard,G,20180115,314,104607,Tomas Berdych,196.0,32.3285420945,105223,Juan Martin del Potro,198.0,29.311430527,6-3 6-3 6-2,20.0,5.0,94.0,56.0,43.0,16.0,13.0,7.0,9.0,7.0,3.0,86.0,52.0,32.0,8.0,13.0,11.0,18.0,20.0,2050.0,10.0,2725.0
2018-580,Australian Open,Hard,G,20180115,315,105916,Marton Fucsovics,0.0,25.9356605065,106044,Nicolas Kicker,0.0,25.4154688569,6-3 6-3 6-2,12.0,0.0,73.0,50.0,39.0,13.0,13.0,0.0,1.0,4.0,3.0,87.0,52.0,31.0,13.0,13.0,3.0,9.0,80.0,674.0,93.0,590.0
2018-580,Australian Open,Hard,G,20180115,316,103819,Roger Federer,185.0,36.4380561259,104755,Richard Gasquet,185.0,31.5783709788,6-2 7-5 6-4,12.0,1.0,94.0,61.0,49.0,14.0,15.0,1.0,2.0,3.0,3.0,90.0,61.0,41.0,12.0,15.0,3.0,8.0,2.0,9605.0,31.0,1375.0
2018-580,Australian Open,Hard,G,20180115,401,104745,Rafael Nadal,185.0,31.6194387406,106043,Diego Schwartzman,170.0,25.4154688569,6-3 6-7(4) 6-3 6-3,7.0,4.0,146.0,100.0,63.0,28.0,20.0,15.0,18.0,12.0,3.0,147.0,79.0,53.0,30.0,19.0,11.0,18.0,1.0,10600.0,26.0,1675.0
2018-580,Australian Open,Hard,G,20180115,402,105227,Marin Cilic,198.0,29.2977412731,105807,Pablo Carreno Busta,188.0,26.5133470226,6-7(2) 6-3 7-6(0) 7-6(3),20.0,4.0,133.0,83.0,67.0,25.0,22.0,2.0,6.0,9.0,3.0,152.0,107.0,67.0,25.0,23.0,8.0,14.0,6.0,3805.0,11.0,2615.0
2018-580,Australian Open,Hard,G,20180115,403,105777,Grigor Dimitrov,188.0,26.6694045175,106401,Nick Kyrgios,193.0,22.7214236824,7-6(3) 7-6(4) 4-6 7-6(4),16.0,7.0,158.0,111.0,90.0,19.0,23.0,2.0,5.0,36.0,7.0,155.0,101.0,80.0,27.0,23.0,7.0,9.0,3.0,4990.0,17.0,2260.0
2018-580,Australian Open,Hard,G,20180115,404,106378,Kyle Edmund,0.0,23.0198494182,104312,Andreas Seppi,190.0,33.9000684463,6-7(4) 7-5 6-2 6-3,25.0,3.0,128.0,80.0,64.0,28.0,21.0,5.0,6.0,12.0,2.0,126.0,80.0,56.0,24.0,20.0,10.0,15.0,49.0,992.0,76.0,686.0
2018-580,Australian Open,Hard,G,20180115,405,105815,Tennys Sandgren,0.0,26.4859685147,106233,Dominic Thiem,185.0,24.3668720055,6-2 4-6 7-6(4) 6-7(7) 6-3,20.0,4.0,186.0,138.0,101.0,26.0,26.0,10.0,12.0,20.0,4.0,161.0,104.0,79.0,30.0,25.0,4.0,8.0,97.0,583.0,5.0,4060.0
2018-580,Australian Open,Hard,G,20180115,406,111202,Hyeon Chung,0.0,21.659137577,104925,Novak Djokovic,188.0,30.6529774127,7-6(4) 7-5 7-6(3),1.0,2.0,136.0,91.0,59.0,21.0,18.0,14.0,19.0,2.0,9.0,130.0,81.0,53.0,19.0,18.0,4.0,10.0,58.0,857.0,14.0,2335.0
2018-580,Australian Open,Hard,G,20180115,407,104607,Tomas Berdych,196.0,32.3285420945,104926,Fabio Fognini,178.0,30.6475017112,6-1 6-4 6-4,10.0,1.0,89.0,42.0,32.0,27.0,14.0,7.0,9.0,3.0,4.0,83.0,47.0,23.0,20.0,13.0,5.0,11.0,20.0,2050.0,25.0,1715.0
2018-580,Australian Open,Hard,G,20180115,408,103819,Roger Federer,185.0,36.4380561259,105916,Marton Fucsovics,0.0,25.9356605065,6-4 7-6(3) 6-2,6.0,2.0,81.0,48.0,40.0,25.0,15.0,0.0,0.0,5.0,6.0,108.0,57.0,38.0,27.0,15.0,7.0,10.0,2.0,9605.0,80.0,674.0
2018-580,Australian Open,Hard,G,20180115,501,105227,Marin Cilic,198.0,29.2977412731,104745,Rafael Nadal,185.0,31.6194387406,3-6 6-3 6-7(5) 6-2 2-0 RET,20.0,8.0,138.0,93.0,72.0,17.0,20.0,8.0,10.0,3.0,2.0,164.0,123.0,83.0,13.0,20.0,14.0,19.0,6.0,3805.0,1.0,10600.0
2018-580,Australian Open,Hard,G,20180115,502,106378,Kyle Edmund,0.0,23.0198494182,105777,Grigor Dimitrov,188.0,26.6694045175,6-4 3-6 6-3 6-4,13.0,4.0,124.0,80.0,60.0,19.0,19.0,6.0,9.0,7.0,7.0,116.0,73.0,50.0,23.0,19.0,10.0,15.0,49.0,992.0,3.0,4990.0
2018-580,Australian Open,Hard,G,20180115,503,111202,Hyeon Chung,0.0,21.659137577,105815,Tennys Sandgren,0.0,26.4859685147,6-4 7-6(5) 6-3,7.0,3.0,107.0,81.0,57.0,16.0,16.0,6.0,8.0,12.0,5.0,104.0,57.0,41.0,21.0,15.0,9.0,13.0,58.0,857.0,97.0,583.0
2018-580,Australian Open,Hard,G,20180115,504,103819,Roger Federer,185.0,36.4380561259,104607,Tomas Berdych,196.0,32.3285420945,7-6(1) 6-3 6-4,15.0,5.0,96.0,60.0,50.0,19.0,16.0,3.0,5.0,4.0,1.0,94.0,53.0,37.0,21.0,15.0,4.0,8.0,2.0,9605.0,20.0,2050.0
2018-580,Australian Open,Hard,G,20180115,601,105227,Marin Cilic,198.0,29.2977412731,106378,Kyle Edmund,0.0,23.0198494182,6-2 7-6(4) 6-2,11.0,1.0,89.0,50.0,45.0,22.0,14.0,2.0,2.0,7.0,3.0,101.0,68.0,44.0,16.0,14.0,4.0,8.0,6.0,3805.0,49.0,992.0
2018-580,Australian Open,Hard,G,20180115,602,103819,Roger Federer,185.0,36.4380561259,111202,Hyeon Chung,0.0,21.659137577,6-1 5-2 RET,9.0,1.0,37.0,16.0,15.0,15.0,7.0,1.0,1.0,1.0,3.0,53.0,30.0,17.0,9.0,7.0,7.0,11.0,2.0,9605.0,58.0,857.0
2018-580,Australian Open,Hard,G,20180115,701,103819,Roger Federer,185.0,36.4380561259,105227,Marin Cilic,198.0,29.2977412731,6-2 6-7(5) 6-3 3-6 6-1,24.0,4.0,139.0,84.0,67.0,32.0,23.0,7.0,9.0,16.0,5.0,141.0,88.0,61.0,27.0,22.0,7.0,13.0,2.0,9605.0,6.0,3805.0
2019-580,Australian Open,Hard,G,20190114,226,104925,Novak Djokovic,188.0,31.6495550992,104745,Rafael Nadal,185.0,32.6160164271,6-3 6-2 6-3,8.0,0.0,69.0,50.0,40.0,16.0,13.0,1.0,1.0,3.0,2.0,73.0,47.0,24.0,16.0,13.0,3.0,8.0,1.0,9135.0,2.0,7480.0
2019-580,Australian Open,Hard,G,20190114,217,126774,Stefanos Tsitsipas,0.0,20.424366872,103819,Roger Federer,185.0,37.4346338125,6-7(11) 7-6(3) 7-5 7-6(5),20.0,1.0,188.0,112.0,87.0,49.0,24.0,12.0,12.0,12.0,0.0,156.0,105.0,83.0,31.0,24.0,2.0,3.0,15.0,2095.0,3.0,6420.0
2019-580,Australian Open,Hard,G,20190114,214,105683,Milos Raonic,196.0,28.0492813142,100644,Alexander Zverev,198.0,21.735797399,6-1 6-1 7-6(5),15.0,1.0,78.0,54.0,43.0,13.0,13.0,0.0,1.0,6.0,10.0,90.0,56.0,38.0,12.0,13.0,14.0,20.0,17.0,1900.0,4.0,6385.0
2019-580,Australian Open,Hard,G,20190114,188,126207,Frances Tiafoe,0.0,20.9828884326,104731,Kevin Anderson,203.0,32.6598220397,4-6 6-4 6-4 7-5,10.0,2.0,114.0,80.0,64.0,19.0,21.0,4.0,6.0,13.0,4.0,134.0,87.0,64.0,23.0,21.0,10.0,14.0,39.0,1080.0,6.0,4810.0
2019-580,Australian Open,Hard,G,20190114,216,105138,Roberto Bautista Agut,183.0,30.7515400411,105227,Marin Cilic,198.0,30.2943189596,6-7(6) 6-3 6-2 4-6 6-4,10.0,3.0,154.0,106.0,74.0,33.0,25.0,3.0,5.0,17.0,6.0,167.0,102.0,77.0,28.0,24.0,8.0,13.0,24.0,1605.0,7.0,4160.0
2019-580,Australian Open,Hard,G,20190114,179,200615,Alexei Popyrin,0.0,19.4442162902,106233,Dominic Thiem,185.0,25.363449692,7-5 6-4 2-0 RET,13.0,3.0,87.0,53.0,40.0,22.0,12.0,5.0,5.0,1.0,2.0,82.0,63.0,41.0,8.0,12.0,7.0,10.0,149.0,360.0,8.0,4095.0
2019-580,Australian Open,Hard,G,20190114,220,104925,Novak Djokovic,188.0,31.6495550992,105453,Kei Nishikori,178.0,29.0431211499,6-1 4-1 RET,2.0,1.0,29.0,20.0,17.0,8.0,6.0,0.0,0.0,0.0,3.0,47.0,33.0,16.0,5.0,6.0,0.0,4.0,1.0,9135.0,9.0,3750.0
2019-580,Australian Open,Hard,G,20190114,155,124187,Reilly Opelka,0.0,21.3798767967,104545,John Isner,206.0,33.7193702943,7-6(4) 7-6(6) 6-7(4) 7-6(5),40.0,6.0,151.0,87.0,74.0,42.0,24.0,1.0,2.0,47.0,2.0,138.0,107.0,93.0,19.0,24.0,2.0,3.0,97.0,593.0,10.0,3155.0
2019-580,Australian Open,Hard,G,20190114,205,105138,Roberto Bautista Agut,183.0,30.7515400411,111575,Karen Khachanov,0.0,22.6502395619,6-4 7-5 6-4,5.0,2.0,86.0,56.0,46.0,15.0,16.0,0.0,2.0,8.0,5.0,100.0,52.0,34.0,22.0,16.0,9.0,14.0,24.0,1605.0,11.0,2835.0
2019-580,Australian Open,Hard,G,20190114,215,106298,Lucas Pouille,185.0,24.8898015058,106432,Borna Coric,0.0,22.1656399726,6-7(4) 6-4 7-5 7-6(2),19.0,2.0,135.0,88.0,73.0,26.0,23.0,4.0,6.0,24.0,5.0,155.0,120.0,90.0,12.0,23.0,8.0,12.0,31.0,1245.0,12.0,2435.0
2019-580,Australian Open,Hard,G,20190114,198,105807,Pablo Carreno Busta,188.0,27.5099247091,104926,Fabio Fognini,178.0,31.6440793977,6-2 6-4 2-6 6-4,10.0,3.0,107.0,75.0,48.0,16.0,18.0,8.0,14.0,8.0,7.0,116.0,74.0,52.0,9.0,18.0,9.0,17.0,23.0,1705.0,13.0,2315.0
2019-580,Australian Open,Hard,G,20190114,156,104607,Tomas Berdych,196.0,33.325119781,106378,Kyle Edmund,0.0,24.0164271047,6-3 6-0 7-5,12.0,1.0,75.0,49.0,43.0,15.0,14.0,1.0,1.0,4.0,3.0,79.0,47.0,29.0,14.0,13.0,2.0,7.0,57.0,865.0,14.0,2150.0
2019-580,Australian Open,Hard,G,20190114,225,104745,Rafael Nadal,185.0,32.6160164271,126774,Stefanos Tsitsipas,0.0,20.424366872,6-2 6-4 6-0,5.0,0.0,61.0,40.0,34.0,15.0,12.0,1.0,1.0,5.0,2.0,65.0,45.0,29.0,6.0,12.0,5.0,11.0,2.0,7480.0,15.0,2095.0
2019-580,Australian Open,Hard,G,20190114,212,104925,Novak Djokovic,188.0,31.6495550992,106421,Daniil Medvedev,0.0,22.9240246407,6-4 6-7(5) 6-2 6-3,6.0,5.0,126.0,84.0,61.0,21.0,20.0,7.0,9.0,18.0,6.0,142.0,93.0,65.0,17.0,19.0,11.0,18.0,1.0,9135.0,19.0,1865.0
2019-580,Australian Open,Hard,G,20190114,221,106298,Lucas Pouille,185.0,24.8898015058,105683,Milos Raonic,196.0,28.0492813142,7-6(4) 6-3 6-7(2) 6-4,14.0,4.0,122.0,80.0,67.0,24.0,22.0,0.0,1.0,25.0,6.0,149.0,87.0,62.0,35.0,21.0,11.0,14.0,31.0,1245.0,17.0,1900.0
2019-580,Australian Open,Hard,G,20190114,127,105936,Filip Krajinovic,185.0,26.8802190281,106065,Marco Cecchinato,0.0,26.288843258,4-6 0-6 6-1 7-6(8) 6-4,20.0,3.0,130.0,77.0,63.0,21.0,23.0,1.0,7.0,10.0,3.0,136.0,90.0,60.0,28.0,22.0,7.0,13.0,93.0,620.0,18.0,1889.0
2019-580,Australian Open,Hard,G,20190114,210,104607,Tomas Berdych,196.0,33.325119781,106043,Diego Schwartzman,170.0,26.4120465435,5-7 6-3 7-5 6-4,19.0,1.0,143.0,83.0,69.0,29.0,22.0,7.0,8.0,8.0,2.0,126.0,76.0,59.0,26.0,21.0,4.0,7.0,57.0,865.0,16.0,1925.0
2019-580,Australian Open,Hard,G,20190114,206,126774,Stefanos Tsitsipas,0.0,20.424366872,105932,Nikoloz Basilashvili,185.0,26.8911704312,6-3 3-6 7-6(7) 6-4,18.0,1.0,131.0,83.0,65.0,26.0,20.0,2.0,4.0,14.0,6.0,130.0,78.0,55.0,30.0,20.0,3.0,6.0,15.0,2095.0,20.0,1820.0
2019-580,Australian Open,Hard,G,20190114,218,126207,Frances Tiafoe,0.0,20.9828884326,105777,Grigor Dimitrov,188.0,27.665982204,7-5 7-6(6) 6-7(1) 7-5,10.0,4.0,190.0,123.0,82.0,33.0,24.0,15.0,18.0,21.0,6.0,147.0,95.0,70.0,26.0,24.0,8.0,13.0,39.0,1080.0,21.0,1790.0
2019-580,Australian Open,Hard,G,20190114,197,106421,Daniil Medvedev,0.0,22.9240246407,105676,David Goffin,163.0,28.1040383299,6-2 7-6(3) 6-3,7.0,2.0,85.0,56.0,48.0,10.0,15.0,1.0,4.0,4.0,2.0,92.0,56.0,32.0,15.0,14.0,5.0,11.0,19.0,1865.0,22.0,1785.0
2019-580,Australian Open,Hard,G,20190114,222,126774,Stefanos Tsitsipas,0.0,20.424366872,105138,Roberto Bautista Agut,183.0,30.7515400411,7-5 4-6 6-4 7-6(2),22.0,3.0,129.0,74.0,62.0,27.0,22.0,1.0,4.0,6.0,2.0,128.0,88.0,64.0,22.0,22.0,7.0,11.0,15.0,2095.0,24.0,1605.0
2019-580,Australian Open,Hard,G,20190114,213,105453,Kei Nishikori,178.0,29.0431211499,105807,Pablo Carreno Busta,188.0,27.5099247091,6-7(8) 4-6 7-6(4) 6-4 7-6(8),15.0,2.0,207.0,127.0,93.0,34.0,28.0,8.0,14.0,5.0,2.0,219.0,153.0,95.0,34.0,28.0,15.0,21.0,9.0,3750.0,23.0,1705.0
2019-580,Australian Open,Hard,G,20190114,174,105732,Pierre Hugues Herbert,188.0,27.8275154004,111202,Hyeon Chung,0.0,22.6557152635,6-2 1-6 6-2 6-4,13.0,3.0,96.0,62.0,49.0,16.0,17.0,0.0,3.0,2.0,1.0,94.0,60.0,37.0,20.0,16.0,6.0,11.0,55.0,903.0,25.0,1585.0
2019-580,Australian Open,Hard,G,20190114,196,104925,Novak Djokovic,188.0,31.6495550992,133430,Denis Shapovalov,0.0,19.7508555784,6-3 6-4 4-6 6-0,5.0,4.0,90.0,55.0,41.0,22.0,18.0,2.0,5.0,6.0,5.0,108.0,61.0,43.0,15.0,17.0,5.0,13.0,1.0,9135.0,27.0,1440.0
2019-580,Australian Open,Hard,G,20190114,204,105227,Marin Cilic,198.0,30.2943189596,104269,Fernando Verdasco,188.0,35.1649555099,4-6 3-6 6-1 7-6(8) 6-3,8.0,5.0,153.0,89.0,73.0,33.0,24.0,6.0,9.0,27.0,5.0,165.0,113.0,77.0,28.0,23.0,15.0,19.0,7.0,4160.0,28.0,1410.0
2019-580,Australian Open,Hard,G,20190114,211,104745,Rafael Nadal,185.0,32.6160164271,200282,Alex De Minaur,0.0,19.9069130732,6-1 6-2 6-4,6.0,6.0,87.0,65.0,53.0,8.0,13.0,4.0,4.0,3.0,2.0,94.0,54.0,34.0,16.0,12.0,8.0,13.0,2.0,7480.0,29.0,1353.0
2019-580,Australian Open,Hard,G,20190114,224,104925,Novak Djokovic,188.0,31.6495550992,106298,Lucas Pouille,185.0,24.8898015058,6-0 6-2 6-2,6.0,0.0,53.0,38.0,32.0,13.0,11.0,0.0,0.0,4.0,3.0,74.0,40.0,27.0,9.0,11.0,5.0,12.0,1.0,9135.0,31.0,1245.0
